Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
1908162,1908162,Hematite,3120,Fe 70.88%;  O 22.75%;  Si 5%;  Al 1.38%;  C 0%;,0.00,1.05,4.43
1908163,1908163,Goethite,2637,Fe 55.92%;  O 32.81%;  Si 8.42%;  Al 2.85%;  C 0%;,0.00,1.04,3.46
1908164,1908164,Not Classified,1428,O 51.76%;  Fe 41.96%;  Si 6.27%;  C 0%;,0.00,1.07,13.99
1908165,1908165,Smectite Fe-rich,2791,O 38.55%;  Fe 24.68%;  Si 24.43%;  Mg 5.47%;  Ni 4.71%;  Al 2.16%;  C 0%;,0.00,1.07,3.74
1908166,1908166,Smectite Fe-rich,2353,O 39.78%;  Si 24.37%;  Fe 20.59%;  Mg 7.84%;  Ni 4.76%;  Al 1.68%;  S 0.98%;  C 0%;,0.00,1.39,66.62
1908167,1908167,Smectite Fe-rich,2594,O 46.03%;  Si 25.97%;  Fe 18.97%;  Ni 5.44%;  Al 2.49%;  Cr 1.09%;  C 0%;,0.00,1.04,5.54
1908169,1908169,Smectite,2509,O 35.7%;  Fe 25.19%;  Si 24.27%;  Mg 9.43%;  Ni 3.4%;  Al 1.39%;  Na 0.62%;  C 0%;,0.00,2.13,397.38
1908170,1908170,Smectite,2859,O 43.78%;  Si 22.25%;  Fe 18.45%;  Mg 9.37%;  Ni 4.69%;  Al 1.46%;  C 0%;,0.00,1.16,35.46
1908171,1908171,Serpentine Fe-rich,2634,O 36.15%;  Fe 33.67%;  Si 19.1%;  Mg 7%;  Ni 4.08%;  C 0%;,0.00,1.28,174.94
1908172,1908172,Serpentine Fe-rich,2631,O 37.41%;  Fe 33.76%;  Si 17.3%;  Mg 7.03%;  Ni 4.5%;  C 0%;,0.00,2.23,301.81
1908173,1908173,Serpentine Fe-rich,2590,O 40.1%;  Fe 36.99%;  Si 15.55%;  Mg 7.36%;  C 0%;,0.00,1.24,104.16
1908174,1908174,Serpentine Fe-rich,2668,O 39.51%;  Fe 28.64%;  Si 24.81%;  Mg 7.04%;  C 0%;,0.00,1.30,135.32
1908175,1908175,Serpentine Fe-rich,2712,O 40.54%;  Fe 33.74%;  Si 18.31%;  Mg 7.41%;  C 0%;,0.00,1.07,1.52
1908177,1908177,Smectite,2569,O 39.03%;  Si 22.68%;  Fe 22.53%;  Mg 9.28%;  Ni 5.01%;  Al 1.47%;  C 0%;,0.00,1.17,668.16
1908180,1908180,Serpentine Fe-rich,2686,O 43.18%;  Si 19.79%;  Mg 19.34%;  Fe 12.29%;  Ni 5.4%;  C 0%;,0.00,1.10,1010.14
1908182,1908182,Smectite Fe-rich,2488,O 42.06%;  Fe 27.75%;  Si 22.51%;  Al 5.24%;  Cr 2.44%;  C 0%;,0.00,1.20,35.60
1908183,1908183,Hematite,3499,Fe 68.92%;  O 29.14%;  Mg 1.18%;  Si 0.75%;  C 0%;,0.00,1.03,16.07
1908184,1908184,Smectite,1890,O 29.28%;  Fe 27.25%;  Si 20.5%;  Mg 19.82%;  Al 3.15%;  C 0%;,0.06,1.37,248.21
1908185,1908185,Hematite,3229,Fe 73.74%;  O 25.38%;  Si 0.88%;,0.00,1.36,51.80
1908186,1908186,Chlorite Fe-rich,2719,O 41.84%;  Fe 20.36%;  Mg 16.48%;  Si 16.16%;  Al 5.17%;  C 0%;,0.00,1.10,19.11
1908187,1908187,Unclassified,3322,Fe 51.75%;  O 33.83%;  Mg 8.21%;  Si 4.5%;  Al 1.7%;  C 0%;,0.00,1.06,3.46
1908188,1908188,Goethite,3438,Fe 57.21%;  O 34.19%;  Mg 4.53%;  Si 4.07%;  C 0%;,0.00,1.05,2.49
1908191,1908191,Not Classified,950,Fe 36.5%;  Ni 21%;  Si 18%;  Mg 12.75%;  O 10%;  Al 1.75%;,0.00,1.35,347.24
1908192,1908192,Goethite + Si,2752,Fe 38.03%;  O 31.52%;  Si 15%;  Al 8.64%;  Mg 6.82%;  C 0%;,0.00,1.23,18.98
1908193,1908193,Goethite + Si,2977,Fe 38.63%;  O 36.88%;  Si 12.24%;  Al 6.41%;  Mg 5.83%;  C 0%;,0.00,1.07,1.39
1908194,1908194,Goethite + Si,2823,Fe 44.02%;  O 31.79%;  Si 12.24%;  Mg 6.05%;  Al 5.91%;  C 0%;,0.00,1.07,2.22
1908195,1908195,Chlorite Fe-rich,2718,O 35.94%;  Fe 34.35%;  Si 13.79%;  Al 9.02%;  Mg 6.9%;  C 0%;,0.00,1.89,43.35
1908196,1908196,Goethite,3076,Fe 61.96%;  O 30.84%;  Si 5.76%;  Al 1.44%;  C 0%;,0.00,1.07,6.09
1908197,1908197,Goethite,2757,Fe 59.87%;  O 32.18%;  Si 5.26%;  Al 1.92%;  V 0.77%;  C 0%;,0.00,1.07,4.99
1908198,1908198,Goethite,2828,Fe 41.29%;  O 39.14%;  Si 6.91%;  Mn 5.61%;  Ni 5.32%;  Al 1.73%;  C 0%;,0.00,1.08,10.39
1908200,1908200,Chlorite Fe-rich,2784,O 45.36%;  Fe 28.26%;  Si 13.04%;  Al 9.57%;  Ni 3.77%;  C 0%;,0.00,1.43,85.46
1908201,1908201,Unclassified,3101,O 40.47%;  Fe 27.07%;  Ni 10.19%;  Si 8.73%;  Al 6.84%;  Mn 6.7%;,7.04,2.63,528.41
1908202,1908202,Chlorite Fe-rich,2468,O 42.23%;  Fe 34.47%;  Si 13.07%;  Al 8.52%;  Cr 1.7%;  C 0%;,0.00,1.14,19.67
1908203,1908203,Goethite,3120,Fe 49.52%;  O 35.31%;  Al 6.67%;  Si 6.57%;  Mg 1.94%;  C 0%;,0.00,1.05,2.49
1908207,1908207,Smectite Fe-rich,2447,O 32.76%;  Fe 30.41%;  Si 21.47%;  Mg 7.99%;  Ni 5.96%;  Al 1.41%;  C 0%;,0.03,2.58,456.52
1908208,1908208,Serpentine Fe-rich,2370,O 38.96%;  Fe 30.66%;  Si 15.75%;  Mg 9.56%;  Ni 5.06%;  C 0%;,0.00,1.17,47.92
1908209,1908209,Goethite + Si,2371,Fe 42.68%;  O 36.38%;  Si 13.96%;  Mg 6.98%;  C 0%;,0.00,1.35,13.16
1908210,1908210,Goethite + Si,2801,Fe 40.95%;  O 39.59%;  Si 13.2%;  Mg 6.26%;  C 0%;,0.00,1.06,1.80
1908211,1908211,Serpentine Fe-rich,2480,Fe 36.54%;  O 34.05%;  Si 18.94%;  Mg 10.47%;  C 0%;,0.00,1.87,47.79
1908212,1908212,Goethite + Si,2815,O 39.38%;  Fe 37.54%;  Si 14.16%;  Mg 7.37%;  Al 1.56%;  C 0%;,0.00,1.06,1.94
1908213,1908213,Goethite,2924,Fe 49.47%;  O 37.3%;  Si 8.02%;  Mg 5.21%;  C 0%;,0.00,1.14,9.97
1908214,1908214,Chlorite Fe-rich,2398,Fe 39.39%;  O 33.81%;  Si 15.79%;  Mg 9.57%;  Al 1.44%;  C 0%;,0.00,1.27,0.14
1908215,1908215,Serpentine Fe-rich,2619,O 38.14%;  Fe 35.18%;  Si 15.23%;  Mg 7.55%;  Ni 3.23%;  S 0.67%;  C 0%;,0.00,1.26,23.96
1908216,1908216,Smectite Fe-rich,2441,O 38.08%;  Fe 32.22%;  Si 18.55%;  Mg 9.62%;  Al 1.53%;  C 0%;,0.00,1.03,9.00
1908217,1908217,Smectite Fe-rich,2652,O 36.83%;  Fe 31.14%;  Si 17.96%;  Mg 8.68%;  Ni 4.19%;  Al 1.2%;  C 0%;,0.00,1.03,5.68
1908218,1908218,Goethite + Si,2281,Fe 44.43%;  O 35.73%;  Si 15.27%;  Mg 4.58%;  C 0%;,0.00,1.07,0.55
1908219,1908219,Serpentine Fe-rich,2694,O 40.74%;  Fe 35.29%;  Si 15.44%;  Mg 8.53%;  C 0%;,0.00,1.04,11.08
1908220,1908220,Serpentine Fe-rich,2746,O 36.16%;  Fe 36.02%;  Si 14.92%;  Mg 9.81%;  Ni 3.09%;  C 0%;,0.00,1.47,6.65
1908221,1908221,Goethite + Si,2879,Fe 44.22%;  O 36.59%;  Si 10.55%;  Mg 5.84%;  Ni 2.8%;  C 0%;,0.00,1.07,2.08
1908222,1908222,Chlorite Fe-rich,2797,O 37.69%;  Fe 35.62%;  Si 14.38%;  Mg 8.03%;  Ni 2.72%;  Al 1.55%;  C 0%;,0.00,1.06,1.80
1908223,1908223,Serpentine Fe-rich,2561,Fe 36.67%;  O 34.27%;  Si 17.2%;  Mg 7.47%;  Ni 4.4%;  C 0%;,0.00,1.05,16.90
1908224,1908224,Serpentine Fe-rich,2714,O 38.25%;  Fe 27.45%;  Si 23.21%;  Ni 5.99%;  Mg 5.11%;  C 0%;,0.00,1.11,14.96
1908225,1908225,Serpentine Fe-rich,2635,O 38.41%;  Fe 29.65%;  Si 17.92%;  Mg 8.76%;  Ni 5.26%;  C 0%;,0.00,1.04,3.46
1908226,1908226,Serpentine Fe-rich,2695,O 40.84%;  Fe 28.36%;  Si 17.23%;  Mg 9.09%;  Ni 4.48%;  C 0%;,0.00,1.04,4.16
1908227,1908227,Chlorite Fe-rich,2602,O 37.45%;  Fe 35.27%;  Si 16.4%;  Mg 9.43%;  Al 1.45%;  C 0%;,0.00,1.33,78.67
1908228,1908228,Goethite + Si,2769,Fe 45.77%;  O 34.29%;  Si 12.39%;  Mg 7.55%;  C 0%;,0.00,1.07,2.22
1908230,1908230,Serpentine Fe-rich,2556,O 39.11%;  Mg 23.02%;  Si 20.25%;  Fe 14.84%;  Ni 2.77%;  C 0%;,0.00,1.12,499.32
1908232,1908232,Serpentine Fe-rich,2623,O 43.3%;  Si 21.18%;  Mg 14.17%;  Fe 12.46%;  Ni 8.88%;  C 0%;,0.00,1.20,128.26
1908234,1908234,Goethite + Si,2914,Fe 48.84%;  O 34.2%;  Si 11.63%;  Mg 3.83%;  Al 1.5%;  C 0%;,0.00,1.08,6.37
1908235,1908235,Unclassified,2975,O 38.4%;  Fe 32%;  Mg 14.4%;  Si 9.47%;  Al 5.73%;  C 0%;,0.00,1.95,241.70
1908236,1908236,Goethite,3147,Fe 52.55%;  O 32.04%;  Mg 6.8%;  Si 5.46%;  Al 3.16%;  C 0%;,0.75,1.14,110.39
1908237,1908237,Hematite,3513,Fe 69.93%;  O 29.5%;  Si 0.56%;  C 0%;,0.00,1.08,32.13
1908238,1908238,Chlorite Fe-rich,2820,O 41.39%;  Fe 23.21%;  Mg 16.51%;  Si 10.17%;  Al 8.73%;  C 0%;,0.00,1.06,5.82
1908239,1908239,Unclassified,3222,Fe 43.79%;  O 34.37%;  Mg 11.84%;  Si 6.09%;  Al 3.91%;  C 0%;,0.00,2.05,47.65
1908240,1908240,Goethite,2730,Fe 57.09%;  O 25%;  Si 9.63%;  Mg 6.68%;  Al 1.6%;  C 0%;,0.00,1.39,51.11
1908241,1908241,Chlorite Fe-rich,2700,Fe 38.9%;  O 35.67%;  Mg 11.38%;  Si 10.25%;  Al 3.79%;  C 0%;,0.00,1.22,3.60
1908242,1908242,Unclassified,3316,Fe 47.81%;  O 32.66%;  Mg 10.06%;  Si 5.92%;  Al 3.55%;  C 0%;,0.00,1.14,14.13
1908243,1908243,Hematite,3569,Fe 69.68%;  O 28.56%;  Mg 1.1%;  Si 0.66%;  C 0%;,0.93,1.23,59.14
1908244,1908244,Ol/Px Alt,2763,Fe 43.4%;  O 32.68%;  Si 11.9%;  Mg 8.76%;  Al 3.27%;  C 0%;,0.00,1.07,3.05
1908246,1908246,Goethite + Si,2670,Fe 40.33%;  O 35.69%;  Si 18.66%;  Ni 3.41%;  Al 1.91%;  C 0%;,0.00,1.55,122.72
1908247,1908247,Qz/Gth,2405,Fe 55.36%;  Si 23.18%;  O 19.31%;  Al 2.15%;  C 0%;,0.00,1.35,37.95
1908248,1908248,Goethite,3002,Fe 58.65%;  O 30.5%;  Si 8.65%;  Al 1.32%;  S 0.88%;  C 0%;,0.00,1.05,4.85
1908249,1908249,Goethite + Si,2769,Fe 48.39%;  O 32.94%;  Si 18.68%;  C 0%;,0.00,1.06,1.94
1908251,1908251,Qz/Gth,1884,Fe 48.99%;  Si 28.45%;  O 15.49%;  Ni 7.07%;,1.10,2.32,308.87
1908252,1908252,Serpentine Fe-rich,2984,O 38.86%;  Fe 38.14%;  Si 19.65%;  Mg 3.35%;  C 0%;,0.00,1.12,22.58
1908253,1908253,Serpentine Fe-rich,3183,O 44.39%;  Fe 25.16%;  Si 23.88%;  Mg 3.53%;  Ni 3.04%;  C 0%;,0.00,1.07,3.46
1908254,1908254,Qz/Gth,2438,Fe 45.9%;  O 24.6%;  Si 23.17%;  Ni 6.33%;,0.00,1.19,35.46
1908255,1908255,Serpentine Fe-rich,2883,O 38.74%;  Fe 31.87%;  Si 22.53%;  Ni 4.53%;  Mg 2.34%;  C 0%;,0.00,1.04,9.83
1908256,1908256,Ol/Px Alt,3069,Fe 40.59%;  O 35.08%;  Si 21.78%;  Mg 2.55%;  C 0%;,0.00,1.05,6.51
1908257,1908257,Serpentine Fe-rich,2886,O 41.27%;  Fe 25.35%;  Si 24.65%;  Mg 4.43%;  Ni 4.29%;  C 0%;,0.00,1.08,10.39
1908258,1908258,Serpentine Fe-rich,3055,O 41.85%;  Fe 30.84%;  Si 22.76%;  Mg 4.55%;  C 0%;,0.00,1.06,2.77
1908259,1908259,Qz/Gth,3003,O 39.88%;  Fe 30.82%;  Si 24.17%;  Ni 5.14%;  C 0%;,0.00,1.12,20.91
1908260,1908260,Talc,2169,O 34.88%;  Si 27.32%;  Fe 23.66%;  Mg 14.15%;  C 0%;,0.00,1.13,40.31
1908261,1908261,Serpentine Fe-rich,2878,O 37.52%;  Fe 34.32%;  Si 22.02%;  Ni 3.81%;  Mg 2.34%;  C 0%;,0.00,1.06,1.94
1908262,1908262,Serpentine Fe-rich,3109,O 41.81%;  Fe 33.06%;  Si 22.78%;  Mg 2.36%;  C 0%;,0.00,1.06,3.05
1908263,1908263,Smectite Fe-rich,2435,O 41.37%;  Fe 35.83%;  Si 20.85%;  Al 1.95%;  C 0%;,4.92,1.93,243.77
1908264,1908264,Smectite Fe-rich,2726,O 40.5%;  Fe 32.89%;  Si 24.96%;  Al 1.65%;  C 0%;,0.00,1.15,15.93
1908265,1908265,Goethite,2570,Fe 53.25%;  O 37.81%;  Si 7.94%;  Al 1.01%;  C 0%;,0.00,1.08,1.39
1908266,1908266,Smectite Fe-rich,2763,O 42.52%;  Fe 30.4%;  Si 25.08%;  Al 1.99%;  C 0%;,0.00,1.04,7.76
1908267,1908267,Smectite Fe-rich,2532,O 41.42%;  Fe 36.17%;  Si 20.87%;  Al 1.55%;  C 0%;,0.00,1.07,1.25
1908270,1908270,Chlorite Fe-rich,2279,O 39.56%;  Fe 30.74%;  Si 15.43%;  Ni 7.26%;  Mg 5.45%;  Al 1.56%;  C 0%;,0.00,1.80,42.38
1908271,1908271,Goethite,2946,Fe 54.31%;  O 37.78%;  Si 6.53%;  Al 1.39%;  C 0%;,0.00,1.05,34.90
1908272,1908272,Chlorite Fe-rich,1694,O 50.09%;  Fe 32.25%;  Si 11.17%;  Ni 3.96%;  Al 2.52%;  C 0%;,0.00,1.35,58.31
1908273,1908273,Goethite + Si,2408,Fe 46.5%;  O 39.5%;  Si 10.64%;  Ni 3.36%;  C 0%;,0.00,1.06,5.26
1908275,1908275,Unclassified,2042,O 80%;  Fe 14.84%;  Si 5.16%;  C 0%;,0.00,1.10,54.71
1908277,1908277,Chlorite Fe-rich,1927,O 47.01%;  Fe 24.07%;  Al 14.05%;  Si 13.41%;  Zn 1.45%;  C 0%;,0.00,1.92,265.80
1908278,1908278,Goethite + Si,2934,O 38.78%;  Fe 37.64%;  Al 11.51%;  Si 10.94%;  Na 1.14%;  C 0%;,0.00,1.18,74.79
1908279,1908279,Chlorite Fe-rich,2150,O 44.7%;  Fe 29.33%;  Al 14.31%;  Si 11.66%;  C 0%;,0.00,1.05,12.88
1908280,1908280,Chlorite Fe-rich,2513,Fe 36.07%;  O 35.14%;  Al 16.41%;  Si 12.38%;  C 0%;,0.00,1.38,96.26
1908281,1908281,Goethite,2168,Fe 44.28%;  O 38.4%;  Al 9.79%;  Si 7.53%;  C 0%;,0.00,1.58,2.91
1908282,1908282,Goethite,2449,O 40.42%;  Fe 39.58%;  Al 8.53%;  Si 8.53%;  Cr 2.94%;  C 0%;,0.00,1.07,1.80
1908283,1908283,Goethite + Si,2437,O 41.47%;  Fe 37.16%;  Si 11.48%;  Al 9.89%;  C 0%;,0.00,1.04,4.85
1908286,1908286,Serpentine Fe-rich,2597,O 45.17%;  Si 22.59%;  Mg 20.69%;  Fe 11.55%;  C 0%;,0.00,1.16,359.43
1908287,1908287,Hematite,3014,Fe 65.27%;  O 30.16%;  Si 4.56%;  C 0%;,0.00,1.44,13.57
1908288,1908288,Smectite,2234,O 33.18%;  Fe 25.38%;  Si 19.37%;  Mg 15.17%;  Ni 5.86%;  Al 1.05%;  C 0%;,1.34,1.45,708.47
1908289,1908289,Hematite,3398,Fe 64.72%;  O 32.48%;  Si 2.8%;  C 0%;,0.00,1.28,16.62
1908291,1908291,Smectite Fe-rich,2401,Fe 32.66%;  Si 30.65%;  O 27.52%;  Mg 6.94%;  Al 2.24%;  C 0%;,0.00,1.15,62.88
1908292,1908292,Smectite Fe-rich,2711,O 36.73%;  Fe 35.89%;  Si 20.95%;  Mg 5.03%;  Al 1.4%;  C 0%;,0.00,1.23,81.44
1908293,1908293,Talc,2786,O 37.1%;  Si 32.39%;  Fe 24.29%;  Mg 6.21%;  C 0%;,0.00,1.13,35.87
1908295,1908295,Quartz + Fe,3518,O 47.68%;  Si 45.71%;  Fe 6.61%;,0.00,1.16,140.86
1908298,1908298,Ol/Px Alt,2077,Fe 44.79%;  O 33.39%;  Si 12.87%;  Mg 8.96%;  C 0%;,0.99,1.34,776.48
1908299,1908299,Ol/Px Alt,2267,Fe 47.78%;  O 31.47%;  Si 12.36%;  Mg 8.4%;  C 0%;,0.00,1.06,2.08
1908300,1908300,Goethite + Si,2107,Fe 48.53%;  O 28.01%;  Si 12.54%;  Mg 6.19%;  Ni 4.72%;  C 0%;,0.00,1.04,3.46
1908303,1908303,Serpentine Fe-rich,2642,O 36.9%;  Fe 25.33%;  Si 20.35%;  Mg 9.37%;  Ni 7.32%;  S 0.73%;  C 0%;,0.00,1.40,263.17
1908304,1908304,Serpentine Fe-rich,2672,O 40.23%;  Si 23.62%;  Fe 19.06%;  Ni 8.63%;  Mg 8.47%;  C 0%;,0.00,1.04,4.71
1908305,1908305,Talc,2513,O 40.42%;  Si 26.68%;  Fe 14.7%;  Ni 9.27%;  Mg 8.95%;  C 0%;,0.00,1.04,6.09
1908306,1908306,Talc,2656,O 34.16%;  Si 29%;  Fe 16.01%;  Mg 12.1%;  Ni 8.72%;  C 0%;,0.00,1.14,129.50
1908307,1908307,Talc,2572,O 41.18%;  Si 25.39%;  Fe 17.96%;  Mg 8.51%;  Ni 6.97%;  C 0%;,0.00,1.11,4.57
1908309,1908309,Serpentine Fe-rich,2122,O 38.62%;  Fe 19.54%;  Mg 19.23%;  Si 18.15%;  Ni 4.46%;  C 0%;,1.47,1.36,872.32
1908310,1908310,Unclassified,3111,Fe 43.27%;  O 38.04%;  Mg 9.34%;  Si 9.34%;  C 0%;,0.00,1.07,2.08
1908311,1908311,Goethite,3352,Fe 61.41%;  O 27.39%;  Si 5.89%;  Mg 5.3%;  C 0%;,0.00,1.06,2.35
1908312,1908312,Unclassified,3365,Fe 68.97%;  O 23.88%;  Mg 4%;  Si 3.15%;  C 0%;,0.00,1.06,7.20
1908313,1908313,Unclassified,2612,O 40.02%;  Fe 35.82%;  Mg 10.22%;  Si 9.98%;  Ni 3.97%;  C 0%;,0.00,1.06,2.91
1908315,1908315,Chlorite,3231,O 51.29%;  Mg 24.13%;  Si 16.5%;  Al 6.85%;  Fe 1.23%;  C 0%;,0.00,1.20,301.67
1908317,1908317,Chlorite,2354,O 40.81%;  Mg 25.48%;  Si 17.1%;  Fe 10.16%;  Al 6.45%;  C 0%;,0.31,1.27,308.87
1908318,1908318,Goethite,3272,Fe 63.06%;  O 31.69%;  Si 2.73%;  Mg 1.53%;  Al 0.98%;  C 0%;,0.00,1.05,2.77
1908319,1908319,Chlorite,2891,O 51.2%;  Mg 24.1%;  Si 14.82%;  Al 5.54%;  Fe 4.34%;  C 0%;,0.00,1.30,67.18
1908320,1908320,Goethite,3460,Fe 59.52%;  O 31.37%;  Mg 5.77%;  Si 3.34%;  C 0%;,0.00,1.07,6.37
1908327,1908327,Serpentine Fe-rich,1939,O 34.19%;  Si 23.66%;  Fe 18.69%;  Mg 15.9%;  Ni 7.55%;  C 0%;,0.00,1.08,82.69
1908351,1908351,Talc,1808,O 37.2%;  Si 25.6%;  Mg 14%;  Fe 12.8%;  Ni 10.4%;  C 0%;,0.00,1.23,814.57
1908353,1908353,Hematite,3400,Fe 72.5%;  O 27.5%;,1.52,1.59,501.68
1908355,1908355,Qz/Gth,2691,Fe 41.32%;  Si 38.43%;  O 20.25%;  C 0%;,0.00,1.27,72.30
1908357,1908357,Chlorite,3251,O 50.32%;  Mg 22.19%;  Si 12.36%;  Al 10.47%;  Fe 4.67%;,0.00,1.29,119.39
1908358,1908358,Hematite,3072,Fe 72.05%;  O 24.9%;  Si 3.05%;  C 0%;,3.30,2.34,503.06
1908359,1908359,Chlorite,3071,O 48.24%;  Mg 20.65%;  Si 12.55%;  Al 9.93%;  Fe 8.63%;  C 0%;,0.00,1.33,219.54
1908360,1908360,Unclassified,2784,Fe 67.99%;  O 20.65%;  Si 7.52%;  Mg 3.83%;  C 0%;,0.00,1.28,16.21
1908361,1908361,Hematite,2952,Fe 85.63%;  O 12.54%;  Si 1.83%;  C 0%;,0.00,1.52,7.76
1908362,1908362,Hematite,3202,Fe 78.83%;  O 20.37%;  Si 0.81%;  C 0%;,0.00,1.07,6.79
1908363,1908363,Serpentine Fe-rich,1525,O 41.55%;  Fe 27.54%;  Si 22.71%;  Mg 8.21%;  C 0%;,0.00,1.46,71.61
1908366,1908366,Smectite Fe-rich,2689,O 38.35%;  Si 28.84%;  Fe 28.21%;  Ni 3.17%;  Al 1.43%;  C 0%;,0.00,1.33,113.30
1908367,1908367,Goethite + Si,2632,Fe 46.9%;  O 32.23%;  Si 14%;  Al 6.87%;  C 0%;,2.20,2.45,470.93
1908368,1908368,Smectite Fe-rich,2941,O 40.03%;  Fe 36.99%;  Si 17.63%;  Al 5.35%;  C 0%;,0.00,1.07,2.91
1908369,1908369,Goethite + Si,2795,Fe 41.52%;  O 37.15%;  Si 14.91%;  Al 6.43%;  C 0%;,0.00,1.33,25.76
1908370,1908370,Goethite + Si,2576,Fe 51.85%;  O 22.9%;  Si 17.85%;  Al 7.41%;  C 0%;,0.00,1.09,14.82
1908371,1908371,Goethite + Si,2751,Fe 42.64%;  O 38.14%;  Si 13.51%;  Al 5.71%;  C 0%;,0.00,1.07,4.02
1908372,1908372,Goethite + Si,2915,Fe 42.73%;  O 37.69%;  Si 13.95%;  Al 4.45%;  Mg 1.19%;  C 0%;,0.00,1.18,26.59
1908373,1908373,Goethite + Si,2910,Fe 40.65%;  O 39.35%;  Si 15.81%;  Al 4.19%;  C 0%;,0.00,1.09,7.06
1908374,1908374,Goethite + Si,2752,Fe 48.64%;  O 34.38%;  Si 12.91%;  Al 4.08%;  C 0%;,0.00,1.08,0.69
1908375,1908375,Goethite + Si,2773,Fe 42.44%;  O 35.37%;  Si 14.84%;  Al 4.02%;  Mg 2.08%;  Na 1.25%;  C 0%;,0.00,1.10,4.71
1908376,1908376,Smectite Fe-rich,2863,O 37.7%;  Fe 35.94%;  Si 20.77%;  Al 5.59%;  C 0%;,0.00,1.07,9.56
1908378,1908378,Smectite Fe-rich,2751,O 38.9%;  Fe 29.42%;  Si 23.62%;  Ni 4.67%;  Al 3.39%;  C 0%;,0.00,1.41,75.49
1908379,1908379,Smectite Fe-rich,3063,O 39.8%;  Si 26.96%;  Fe 21.54%;  Mg 4.14%;  Ni 4.14%;  Al 3.42%;  C 0%;,0.00,1.27,82.97
1908380,1908380,Goethite + Si,2882,Fe 51.74%;  O 35.16%;  Si 13.1%;  C 0%;,0.00,1.11,9.28
1908381,1908381,Smectite Fe-rich,2739,O 44.36%;  Si 26.26%;  Fe 26.11%;  Al 3.26%;  C 0%;,0.00,1.07,1.39
1908382,1908382,Smectite Fe-rich,2982,O 39.86%;  Fe 38.45%;  Si 18.87%;  Al 2.82%;  C 0%;,0.00,1.27,108.04
1908383,1908383,Smectite Fe-rich,2893,O 43.15%;  Si 24.79%;  Fe 23.56%;  Ni 5.62%;  Al 2.88%;  C 0%;,0.00,1.69,22.85
1908384,1908384,Smectite Fe-rich,2863,O 41.63%;  Si 23.77%;  Fe 23.52%;  Mg 4.19%;  Ni 3.94%;  Al 2.96%;  C 0%;,0.00,1.07,2.49
1908385,1908385,Smectite Fe-rich,2812,O 35.13%;  Fe 31.28%;  Si 25.12%;  Ni 4.78%;  Al 3.7%;  C 0%;,0.00,1.39,5.82
1908388,1908388,Chlorite Fe-rich,1993,O 42.07%;  Fe 32.62%;  Si 14.08%;  Al 11.23%;  C 0%;,0.00,1.20,66.48
1908390,1908390,Quartz,3721,Si 50.08%;  O 49.92%;  C 0%;,0.00,1.13,547.11
1908392,1908392,Goethite,2265,Fe 59.95%;  O 27.02%;  Si 7.66%;  Al 5.38%;  C 0%;,0.00,1.13,277.85
1908394,1908394,Goethite,3438,Fe 59.32%;  O 29.95%;  Mg 6.18%;  Si 4.55%;  C 0%;,0.00,1.07,5.82
1908395,1908395,Serpentine,2585,O 45.27%;  Si 22.35%;  Mg 22.21%;  Fe 5.87%;  Ni 4.3%;  C 0%;,0.00,1.18,646.42
1908397,1908397,Qz/Gth,2463,Fe 45.44%;  Si 29.25%;  O 23.24%;  Al 2.07%;  C 0%;,0.00,1.56,254.58
1908398,1908398,Smectite Fe-rich,2699,Fe 37.3%;  O 36.35%;  Si 24.76%;  Al 1.59%;  C 0%;,0.00,1.04,36.98
1908399,1908399,Goethite + Si,2625,Fe 39.29%;  O 37.42%;  Si 12.73%;  Al 10.56%;  C 0%;,0.00,1.52,743.79
1908400,1908400,Goethite,2875,Fe 47.22%;  O 37.57%;  Si 9.13%;  Al 6.08%;  C 0%;,0.00,1.06,2.22
1908401,1908401,Goethite,2863,Fe 48.1%;  O 35.97%;  Si 9.03%;  Al 6.91%;  C 0%;,0.00,1.23,5.82
1908402,1908402,Serpentine Fe-rich,2522,O 41.09%;  Fe 36.25%;  Si 18.13%;  Mg 4.53%;  C 0%;,0.00,1.03,8.17
1908403,1908403,Smectite Fe-rich,2711,O 36.78%;  Fe 35.5%;  Si 20.37%;  Mg 5.23%;  Al 2.12%;  C 0%;,0.00,1.16,31.16
1908406,1908406,Chlorite,2614,O 45.72%;  Mg 24.56%;  Si 21.32%;  Fe 7.59%;  Al 0.81%;  C 0%;,0.00,1.14,1056.26
1908407,1908407,Chlorite Fe-rich,2230,O 44.28%;  Fe 31.52%;  Si 15.4%;  Al 5.43%;  Ni 3.37%;  C 0%;,0.00,1.17,58.31
1908408,1908408,Smectite Fe-rich,2584,O 33.89%;  Fe 31.05%;  Si 19.4%;  Mg 7.24%;  Ni 6.21%;  Al 2.2%;  C 0%;,1.21,2.46,345.85
1908409,1908409,Goethite + Si,2677,Fe 47.93%;  O 33.61%;  Si 13.22%;  Mg 5.23%;  C 0%;,0.00,1.09,2.91
1908410,1908410,Goethite + Si,2775,Fe 47.32%;  O 33.93%;  Si 13.65%;  Mg 5.1%;  C 0%;,0.00,1.06,3.05
1908411,1908411,Goethite + Si,2806,Fe 48.01%;  O 37.87%;  Si 11.3%;  Mg 2.82%;  C 0%;,0.00,1.06,2.08
